gene_id	gene_id	geneSymbol	bioType	annotationLevel	logFC	AveExpr	t	P.Value	adj.P.Val	B
9869	ENSMUSG00000010154.7	Spire2	protein_coding	2	-0.0413846174799827	4.06665705289866	-0.609697190184047	0.553653463008988	0.860659076286414	-6.13873057337479
11846	ENSMUSG00000066315.9	Gm12918	processed_pseudogene	2	0.0326032726457604	4.7921659148324	0.373840685317012	0.715171548140807	0.926189285997138	-6.37384277380969
7384	ENSMUSG00000100865.2	Gm9320	transcribed_processed_pseudogene	1	-0.140971097137527	1.45581320039565	-0.940293428561619	0.365969400831102	0.760334260927772	-5.30190136912385
3856	ENSMUSG00000029635.15	Cdk8	protein_coding	2	-0.0471707477123158	4.40787200020096	-1.56404458211203	0.14428825398142	0.57349455623144	-5.22358128349029
5505	ENSMUSG00000031389.17	Arhgap4	protein_coding	2	-0.165087736819358	1.72123438630438	-1.24684327066348	0.236702869084122	0.659335994675084	-5.05955724988629
9413	ENSMUSG00000030486.9	Zfp108	protein_coding	2	-0.0473065706037551	2.42045291963368	-0.66622591071895	0.518115274645555	0.844427730920624	-5.71370489382219
7475	ENSMUSG00000005897.14	Nr2c1	protein_coding	2	-0.0681145951918812	3.31207524811191	-0.927195589239572	0.37245219691752	0.764297528166534	-5.72649144732328
4111	ENSMUSG00000017801.15	Mlx	protein_coding	2	0.0880028127341173	4.39100947379322	1.51190469420705	0.156940214705492	0.585553305472201	-5.29047304646505
6925	ENSMUSG00000042709.14	Atpaf2	protein_coding	2	-0.0513692468036788	3.99757687438875	-1.01276391501854	0.331545150112462	0.734347724029632	-5.80128752612165
9625	ENSMUSG00000025198.16	Erlin1	protein_coding	2	0.034748206829649	4.38680759613066	0.639232044451919	0.534917939594953	0.852534032926463	-6.17731207220789
1700	ENSMUSG00000035226.5	Rims4	protein_coding	2	0.153760800732217	6.61344294222749	2.28576312681544	0.0416479127265718	0.375663683106285	-4.21355565748374
13757	ENSMUSG00000090877.3	Hspa1b	protein_coding	2	-0.0267043645156257	4.07039669767931	-0.166614342557953	0.870502198137791	0.970738500080367	-6.31727651297748
4309	ENSMUSG00000096974.2	Gm26881	lncRNA	2	0.154141447424199	0.625718637755491	1.47294124969389	0.167005489905046	0.594352103246504	-4.64036575618559
4860	ENSMUSG00000040479.11	Dgkz	protein_coding	2	0.179388844906509	8.17488602364939	1.36565905548597	0.197582035378341	0.623433415752504	-5.53193344276379
8431	ENSMUSG00000037058.16	Paip2	protein_coding	2	0.0348734364918987	6.65006939977745	0.800186961230538	0.439458879398191	0.79942596070937	-6.16470265753034
663	ENSMUSG00000097796.1	Gm16702	lncRNA	3	-0.480682486711127	2.02362239886136	-3.06407319931172	0.0100277212868293	0.23113818894903	-2.50387872865432
12510	ENSMUSG00000035521.13	Gnptg	protein_coding	3	-0.0139389165116041	5.48142512185072	-0.298759473902542	0.770333877708248	0.944504751142659	-6.45321141615749
2224	ENSMUSG00000029135.10	Fosl2	protein_coding	2	0.446181552130326	5.20295229097087	2.04964923932925	0.0633681599159279	0.436687330611024	-4.58229857649202
12228	ENSMUSG00000025868.6	Higd2a	protein_coding	2	0.01329190510883	5.49175191912987	0.329411266454524	0.747634236164324	0.937664348599936	-6.44341192647476
7787	ENSMUSG00000097383.1	1500026H17Rik	lncRNA	2	-0.0858621378282593	0.800685315696698	-0.881346113633137	0.395776236076414	0.779549694863059	-5.23197555237031
11046	ENSMUSG00000056130.10	Ticam2	protein_coding	2	-0.12538106587512	0.678072673187231	-0.467378054511592	0.648765642298521	0.900772386440014	-5.45781214229201
775	ENSMUSG00000022833.7	Ccdc14	protein_coding	2	-0.288255365042007	1.52683639818317	-2.9436114807373	0.0125194655745775	0.247182361564107	-2.67558618603673
3515	ENSMUSG00000097915.2	A330009N23Rik	lncRNA	2	0.135506210405108	2.9193518344973	1.65150799011916	0.125048041386758	0.54568034669995	-4.80502489130025
675	ENSMUSG00000081603.1	Gm14681	processed_pseudogene	1	-0.335685405885952	1.23387158577007	-3.05488695042334	0.0101988417414596	0.23113818894903	-2.50688478997357
9729	ENSMUSG00000089922.2	Gm43517	protein_coding	1	-0.157326573960554	0.773890006934201	-0.62592739280187	0.543312852494379	0.856459066336641	-5.39978623592746
1392	ENSMUSG00000020681.14	Ace	protein_coding	2	0.229905112064112	4.82378085007061	2.44966211864116	0.0309699995650841	0.340480978581168	-3.8980614227729
6902	ENSMUSG00000043263.13	Ifi209	protein_coding	2	0.471114297301615	0.260293682867818	1.01678396111998	0.329707021398308	0.732645123028786	-5.03988896172834
9950	ENSMUSG00000037640.15	Zfp60	protein_coding	2	-0.0220795332576922	5.35781470688816	-0.598983830427636	0.560538545435322	0.864227053367581	-6.30762686836529
4244	ENSMUSG00000006191.17	Cdkal1	protein_coding	2	0.108742975051921	3.11826030143135	1.48680067686036	0.163363953153136	0.590422046583046	-5.06601253568018
10894	ENSMUSG00000026705.16	Klhl20	protein_coding	2	-0.020789761496274	4.53766367609268	-0.487061084667214	0.63516159847975	0.894445281854745	-6.28899478257148
9093	ENSMUSG00000037363.9	Letm2	protein_coding	2	-0.0465369827316383	3.33406329886733	-0.709744415223543	0.491688035104858	0.829530508906742	-5.90628461506572
5656	ENSMUSG00000031093.14	Dock11	protein_coding	2	0.0533089402481643	3.36247517762751	1.21903987171228	0.246702874334877	0.66874514153507	-5.44428509965267
6524	ENSMUSG00000037708.16	Spag6	protein_coding	2	-0.218315932939117	0.826201191597161	-1.07327526927503	0.304664820728488	0.71639422903252	-5.07564448524802
14064	ENSMUSG00000025578.9	Cbx8	protein_coding	2	-0.0114773792319457	2.97187075454368	-0.133335827957053	0.896180888414654	0.977516097020166	-6.06121747249411
8330	ENSMUSG00000094786.1	Gm14403	protein_coding	2	0.0956860981068197	1.19969363644753	0.813307133645683	0.432190881772304	0.795833109737051	-5.35336345503792
4534	ENSMUSG00000083424.3	Rpl35a-ps4	processed_pseudogene	2	-0.123388895417098	1.31734218990573	-1.42749092685419	0.179434262835828	0.606801828232337	-4.78860306422394
12219	ENSMUSG00000049086.8	Bmyc	protein_coding	2	-0.0138399688316128	5.43519384671313	-0.330457802005925	0.746863422625952	0.937644370794897	-6.44090897407073
5276	ENSMUSG00000039316.14	Rftn1	protein_coding	1	-0.13755823286997	3.89505976560341	-1.28671184115817	0.222932251221893	0.648180695565188	-5.48482562130865
1373	ENSMUSG00000025234.11	Arih1	protein_coding	2	0.115463913484752	6.68366153278982	2.46453702909203	0.0301438630871115	0.336395443209759	-3.91084738675508
12272	ENSMUSG00000017390.15	Aldoc	protein_coding	2	-0.0301068698145719	9.58426374224162	-0.326038492925227	0.750120353448545	0.937664348599936	-6.34211051655751
6887	ENSMUSG00000030717.9	Nupr1	protein_coding	2	0.219760563613747	2.18314251207977	1.0186084455109	0.328875260375025	0.73256868756301	-5.38151518856054
2777	ENSMUSG00000034308.13	Sdr42e1	protein_coding	2	-0.133181849394943	2.9753004516885	-1.86144075717717	0.0878358218472089	0.485011715984371	-4.52134579766271
12205	ENSMUSG00000047371.7	Zfp768	protein_coding	2	-0.018842185274874	3.64084448879811	-0.331934923014257	0.745775954174202	0.937410148053799	-6.1796444876972
3634	ENSMUSG00000030423.7	Pop4	protein_coding	2	0.073112766786981	4.0092715021637	1.6180827802069	0.132117923008537	0.557657577089405	-5.08149345779729
519	ENSMUSG00000017929.13	B4galt5	protein_coding	2	0.108131803149379	5.84021083342417	3.27056894385525	0.0068585800966377	0.201840917255292	-2.50531496535591
14541	ENSMUSG00000039840.8	Epg5	protein_coding	2	-0.0045192200801495	5.87181433873847	-0.0851734623183573	0.933555473688709	0.984878459676311	-6.50403616206122
11476	ENSMUSG00000093904.2	Tomm20	protein_coding	2	-0.0205912370508698	8.51587923517815	-0.421775588304121	0.680791647475443	0.909963039467462	-6.34132882264081
11039	ENSMUSG00000020451.17	Limk2	protein_coding	2	-0.0210125148975542	6.45026766989844	-0.467979197552616	0.648348154580171	0.900772386440014	-6.38513810114904
11570	ENSMUSG00000081176.1	H3f3a-ps2	processed_pseudogene	2	-0.0387422498735709	2.03527068420264	-0.411398186065333	0.688174471891676	0.912510666514043	-5.75832802435562
719	ENSMUSG00000024055.15	Cyp4f13	protein_coding	2	-0.24038850539241	2.60493127614905	-3.00595300856293	0.0111609710599095	0.237595392343558	-2.64214424533348
7044	ENSMUSG00000016528.10	Mapkapk2	protein_coding	2	0.0743516966876211	5.07202547930385	0.992277037801033	0.341028944872197	0.74271215062798	-5.97521278010602
9778	ENSMUSG00000060176.4	Kif27	protein_coding	2	-0.0738291906594188	1.6550611619488	-0.621637351537858	0.546035523831694	0.856610235716905	-5.57267940257714
13955	ENSMUSG00000090272.8	Mndal	protein_coding	2	0.0249725010330087	0.456715884492214	0.146729551503407	0.88582932281805	0.973691728724854	-5.50775949133843
7053	ENSMUSG00000039831.16	Arhgap29	protein_coding	2	0.0657531741672974	4.51701990318946	0.990557224388503	0.341833945587039	0.743413932297425	-5.91238671859242
5044	ENSMUSG00000017386.10	Traf4	protein_coding	2	0.0788569844405574	3.00665463402512	1.33178947705993	0.208151330094347	0.633035848887526	-5.23231747386492
10054	ENSMUSG00000070372.11	Capza1	protein_coding	2	0.0464058256325902	5.54896096118409	0.58788581609402	0.567720044774362	0.866223304452737	-6.32167146400523
9295	ENSMUSG00000052496.5	Pkdrej	protein_coding	2	-0.114531176114768	1.19393358285407	-0.680201842063065	0.5095383820014	0.840990468486175	-5.44298192423644
1667	ENSMUSG00000013150.15	Gfod2	protein_coding	2	0.0760523049855317	4.35511947321655	2.30091351545171	0.0405287837164835	0.372754227966972	-4.09195366021683
10824	ENSMUSG00000087412.4	Gm15501	transcribed_processed_pseudogene	2	0.0311787811473496	5.42518315451805	0.496963756608279	0.628369239371711	0.89062995285729	-6.36824230608425
7634	ENSMUSG00000106019.1	Gm43672	lncRNA	2	-0.0955056129019145	2.55904481412397	-0.905624361279347	0.383303481727315	0.769673573643358	-5.56638594337951
13532	ENSMUSG00000038486.9	Sv2a	protein_coding	2	-0.0068545100652983	9.13243864288736	-0.190721293903593	0.851994820776976	0.96588257401515	-6.39419841429986
10573	ENSMUSG00000069833.13	Ahnak	protein_coding	2	-0.0462370698714446	5.95441102306083	-0.527869032700905	0.607400967159642	0.881346041150973	-6.36161440757958
6913	ENSMUSG00000041453.12	Rpl21	protein_coding	2	-0.0718873120782059	7.43429999764926	-1.01507600463653	0.330487054625908	0.733390639156105	-5.94865316161804
2060	ENSMUSG00000055923.16	Aasdh	protein_coding	1	-0.144885173208108	3.16225799512885	-2.1133605571913	0.0566384973949212	0.420774963969793	-4.17900970047412
12301	ENSMUSG00000040297.12	Suco	protein_coding	2	-0.0137145127267952	5.47053070032919	-0.322885287461099	0.752447285026101	0.938448926528651	-6.44487241065557
4707	ENSMUSG00000037625.7	Cldn11	protein_coding	2	0.163309242695845	7.08885937102029	1.393486804792	0.189233932867702	0.616489039226023	-5.53155484811491
13459	ENSMUSG00000024317.15	Rnf138	protein_coding	2	0.0093360090386615	3.86225642784791	0.198199747465195	0.846271605968812	0.964651010281078	-6.26725725478166
12803	ENSMUSG00000041771.14	Slc24a4	protein_coding	2	0.0326926788842111	4.59826285765481	0.265446333451522	0.795258800514805	0.952231823370181	-6.38425480018382
7251	ENSMUSG00000053963.7	Stum	protein_coding	2	0.134751123057434	8.49074469958426	0.957872791076543	0.357394314437992	0.755979272555051	-5.96874704807361
9897	ENSMUSG00000002668.8	Dennd1c	protein_coding	2	-0.1522117264385	0.984261442945608	-0.606417862129883	0.555755981566891	0.861483534570702	-5.44625015735156
13112	ENSMUSG00000075486.10	Commd6	protein_coding	2	-0.0135779137833726	4.60890641013186	-0.233584845333991	0.819321404070625	0.958502774291107	-6.39477919406375
12348	ENSMUSG00000029111.7	Nelfa	protein_coding	2	-0.016877254860135	4.13980412535719	-0.317397464891641	0.756503131167385	0.939690973136487	-6.29260057285596
9929	ENSMUSG00000074151.13	Nlrc5	protein_coding	2	-0.15944809876521	1.50594570227944	-0.60171561825084	0.55877847372214	0.863377454412768	-5.55151329707359
11893	ENSMUSG00000074238.6	Ap1ar	protein_coding	2	0.0275884980826795	6.12609928608265	0.368800533961736	0.718826417167703	0.927210592347142	-6.4347201475327
10886	ENSMUSG00000112160.1	BC024063	protein_coding	2	-0.0576363730070671	1.23373723740867	-0.487523580964242	0.634843585296068	0.894424975036093	-5.55455712908217
8321	ENSMUSG00000030315.15	Vgll4	protein_coding	2	0.0493880632104371	4.59701491604487	0.814332899842236	0.431625988315281	0.795774758317874	-6.0807031573008
5831	ENSMUSG00000102824.1	Pdcd5-ps	processed_pseudogene	2	-0.103676342342407	1.55033919655548	-1.18792266688824	0.25828853782583	0.679466053402023	-5.08857919141794
14155	ENSMUSG00000029554.15	Mad1l1	protein_coding	2	-0.0100297491433377	3.80019988919507	-0.122566083295942	0.904519100924802	0.980364267129786	-6.26613720798151
5439	ENSMUSG00000002064.10	Sdf2	protein_coding	1	0.0574655814159818	4.95172042524983	1.2575604893705	0.232935763673093	0.656973055521372	-5.68016753411939
10414	ENSMUSG00000028497.12	Hacd4	protein_coding	2	-0.112963363479453	2.47453643386709	-0.547011510061941	0.594592765164155	0.875932481604766	-5.79715338948607
3641	ENSMUSG00000050697.9	Prkaa1	protein_coding	2	-0.0778553332742584	5.28020883507058	-1.61670790954829	0.132416086812315	0.557841850620911	-5.2423074383467
15173	ENSMUSG00000027006.13	Dnajc10	protein_coding	2	-0.0007214801511734	6.25250815694618	-0.0199482431860639	0.984418917333875	0.995286539071245	-6.50425687407823
12733	ENSMUSG00000037706.17	Cd81	protein_coding	2	-0.0269790200918431	8.1501002498899	-0.273123392951031	0.789492648757417	0.951048441600752	-6.40768169501784
14063	ENSMUSG00000075707.5	Dio3	protein_coding	2	0.0428603303193173	1.62001598719878	0.133360021758092	0.896162171161392	0.977516097020166	-5.74154258412651
12402	ENSMUSG00000076617.9	Ighm	IG_C_gene	2	-0.0736364440954833	4.53443793288775	-0.309839469768876	0.762101393886524	0.942315208355323	-6.36228152486184
5155	ENSMUSG00000057691.8	Zfp746	protein_coding	2	-0.0550479041959695	4.83923647148939	-1.31067342180941	0.214972457309639	0.639671577474245	-5.6058699196322
12516	ENSMUSG00000117333.1	Gm16386	processed_pseudogene	2	-0.064262994768565	0.0667347753235013	-0.298245257350178	0.770716664066581	0.944584685985165	-5.41138133930195
6780	ENSMUSG00000037318.10	Traf3ip3	protein_coding	1	-0.343238830801243	0.45826832747656	-1.03195846076519	0.322835963947826	0.730386576548294	-5.05488394670036
10061	ENSMUSG00000014852.16	Adamts13	protein_coding	2	-0.150303624801166	0.403815972701239	-0.586952268292243	0.56832640852435	0.866558366098365	-5.35726642366591
4019	ENSMUSG00000045657.3	Pcdhb10	protein_coding	2	-0.103965685310587	2.20915100058177	-1.52938782276158	0.152595459586399	0.582303705909297	-4.82126116872193
15006	ENSMUSG00000028779.16	Pef1	protein_coding	2	-0.0014631125104001	5.52915278917741	-0.0365700934229306	0.9714408496716	0.993014403229797	-6.50121172100854
10045	ENSMUSG00000016382.15	Pls3	protein_coding	2	0.0566120726827456	7.53242308332161	0.588674319756871	0.567208164149881	0.866223304452737	-6.28717114024501
4142	ENSMUSG00000001802.16	Lrp3	protein_coding	2	0.0507674682144985	6.28341070195391	1.5048309838278	0.158728020630046	0.587556546081674	-5.40720487371668
12241	ENSMUSG00000095463.8	Entpd4	protein_coding	2	0.012290154274865	6.15657565036145	0.328403918346137	0.748376456541619	0.937664348599936	-6.44913348038924
13865	ENSMUSG00000093593.1	Gm20683	protein_coding	2	0.0141841930381621	4.09994759076208	0.155317612326877	0.879203351960234	0.972855692277937	-6.32459444853691
11878	ENSMUSG00000037419.9	Endod1	protein_coding	2	0.0340876180540794	7.16863385900185	0.370704647208481	0.717444786452758	0.926399643126196	-6.40764729298554
11631	ENSMUSG00000050965.14	Prkca	protein_coding	2	0.0479171896112688	7.52156058689346	0.402228903424354	0.694725940041556	0.916366927274552	-6.38328174834893
11706	ENSMUSG00000040483.15	Xaf1	protein_coding	2	0.0871588962468522	2.60646001248058	0.392509452315203	0.701698784349617	0.919634786732397	-5.90160063654983
13187	ENSMUSG00000037731.5	Themis2	protein_coding	2	0.0470600853635409	1.37542892476366	0.226312503845952	0.824841767940846	0.959590866124878	-5.67149760738769
12829	ENSMUSG00000023977.15	Ubr2	protein_coding	2	-0.0119586173721315	6.30147243212305	-0.263048384469256	0.797062488678088	0.952231823370181	-6.46684736242995
7477	ENSMUSG00000039899.5	Fgl2	protein_coding	2	0.188784229136911	2.59581767542723	0.926846419648431	0.372626114967248	0.764536304084313	-5.55508509746694
1274	ENSMUSG00000042797.9	Aqp11	protein_coding	2	-0.185024664862576	4.23898003098593	-2.54075018944075	0.0262357112606742	0.315376516567178	-3.67285624637039
11958	ENSMUSG00000071424.10	Grid2	protein_coding	2	-0.0953473800083112	4.40901856241773	-0.360853345114664	0.724604111756438	0.929643020877919	-6.32465756578522
11084	ENSMUSG00000097330.2	Gm26672	lncRNA	2	-0.0614896851272863	0.248372030684869	-0.464262045068194	0.650931679171277	0.900969305685602	-5.38444224195425
10693	ENSMUSG00000046709.17	Mapk10	polymorphic_pseudogene	1	0.0342512744469406	8.27345178811226	0.512952352934196	0.617477464240279	0.885828607251053	-6.30526907728393
9476	ENSMUSG00000031028.14	Tub	protein_coding	2	-0.064324901053888	7.67083371170611	-0.65723570563193	0.523676872638594	0.847276665533188	-6.23873684155464
1534	ENSMUSG00000117011.1	E130008D07Rik	lncRNA	2	-0.518810205417183	1.32241314220759	-2.3777497235784	0.0352828268074226	0.352085528184462	-3.51782340854423
10680	ENSMUSG00000090799.2	Klhl33	protein_coding	2	-0.0966961558500506	3.2166509250265	-0.514241844641262	0.616603121288742	0.8856079803349	-5.99720003593519
1136	ENSMUSG00000102411.1	Gm36936	TEC	2	-0.519905059818956	0.962645358076902	-2.62685385909867	0.0224136149202313	0.302455667300888	-3.13825428693453
10524	ENSMUSG00000054611.17	Kdm2a	protein_coding	2	0.0334128155438549	6.46403123044866	0.533900486311858	0.603350295448729	0.879483938785861	-6.35047841580647
15046	ENSMUSG00000099843.1	Gm7160	lncRNA	2	-0.0032217014403344	0.0223511849199108	-0.0325508978516188	0.974578334656643	0.993643750257817	-5.44146467033345
13639	ENSMUSG00000114172.1	Gm36298	processed_pseudogene	2	0.0238516121352432	0.0942191784192946	0.179667844128586	0.860470043534129	0.967767477198267	-5.44013824268431
14942	ENSMUSG00000048600.7	Gm5763	processed_pseudogene	1	-0.0112520751256264	0.728846109675591	-0.0437328265258808	0.965850715963594	0.991611700982976	-5.56647240163729
6674	ENSMUSG00000020923.17	Ubtf	protein_coding	2	0.0620095092275806	6.8183901663673	1.04869689479076	0.315379943556916	0.724925014830525	-5.93362379542364
13881	ENSMUSG00000024617.16	Camk2a	protein_coding	2	-0.0235318939156962	11.2140160177171	-0.153616234449149	0.880515277541003	0.972935575480392	-6.33418002491741
619	ENSMUSG00000105449.1	Gm43379	TEC	2	-0.338499788295217	1.72274474526919	-3.12914744837999	0.0088953393085246	0.22007461227825	-2.39258647867209
7967	ENSMUSG00000008822.15	Acyp1	protein_coding	2	0.0730395459068968	3.50304899628309	0.85906212250768	0.407466164500919	0.784571013300063	-5.83073435825708
6876	ENSMUSG00000050379.15	Sept6	protein_coding	2	0.055345194124272	6.1060480263455	1.02024051159	0.328132525400329	0.732018861623901	-5.97783920817964
12769	ENSMUSG00000025154.15	Arhgap19	protein_coding	2	0.023439666515033	2.24473662458457	0.269091672206527	0.792519225824891	0.952152695590393	-5.85482574843601
8732	ENSMUSG00000002105.15	Slc39a13	protein_coding	2	0.045653618315411	4.19538719299608	0.757351251076068	0.46373579871627	0.814712883258579	-6.06090688480176
11497	ENSMUSG00000059775.5	Rps26-ps1	transcribed_processed_pseudogene	2	0.0567987335081562	3.38271646201595	0.41964791856625	0.682302555091672	0.910468612173554	-6.08257582716042
14515	ENSMUSG00000021715.12	Cwc27	protein_coding	2	-0.0043902015901411	3.31975991576302	-0.0877847734463806	0.931523952762805	0.984594379115439	-6.15389467165367
6082	ENSMUSG00000051341.6	Zfp52	protein_coding	2	0.0873170151416018	2.14225237421474	1.14572576947449	0.274675357231125	0.692237803279605	-5.24724198486409
8817	ENSMUSG00000024613.16	Tcof1	protein_coding	2	0.0524151893504329	4.67728337160402	0.746842326783162	0.469818805102873	0.817467671432681	-6.14449793243287
5951	ENSMUSG00000028923.14	Necap2	protein_coding	2	-0.105067833514879	4.79128344983918	-1.16846689052666	0.265746580341839	0.684762751169059	-5.76492889258473
641	ENSMUSG00000029669.14	Tspan12	protein_coding	1	0.158875668052803	3.94736990401976	3.09106067810789	0.0095414955650393	0.227994255935152	-2.6778764640443
14303	ENSMUSG00000037820.15	Tgm2	protein_coding	2	0.0121565859020567	4.19336135487563	0.109065093654842	0.914988649170667	0.981399196060528	-6.34915323882238
14454	ENSMUSG00000048988.8	Elfn1	protein_coding	2	-0.0042945825449947	4.97286770191856	-0.0945290849127391	0.926279454957779	0.983039188863194	-6.46241163619422
7344	ENSMUSG00000118239.1	AC166575.1	lncRNA	2	-0.0749537014878131	2.34374456754123	-0.944882197784343	0.363717124783277	0.759647980334693	-5.4824878803453
11050	ENSMUSG00000086155.7	9430041J12Rik	lncRNA	2	-0.055673391336763	0.880537402320476	-0.467266540713564	0.648843101239626	0.900772386440014	-5.49504957094299
10615	ENSMUSG00000039239.14	Tgfb2	protein_coding	2	0.120560089623463	4.40019752773902	0.522637481851995	0.610925523409895	0.882953118470047	-6.24856637027089
14068	ENSMUSG00000074657.5	Kif5a	protein_coding	2	0.0106405849416845	11.2081429509689	0.133020777375764	0.89642462960654	0.977599196250846	-6.33745575525693
8364	ENSMUSG00000034471.12	Caskin2	protein_coding	2	0.0423906766690055	4.77203743276214	0.80776300563215	0.435252434236696	0.798335696173775	-6.10861148936986
1377	ENSMUSG00000026977.17	March7	protein_coding	2	-0.132146298896941	5.8224242952123	-2.46255703759626	0.0302525841850679	0.336653524650006	-3.92580932813755
12034	ENSMUSG00000004285.12	Atp6v1f	protein_coding	2	0.0241296105141115	6.12960002911046	0.352201263588392	0.730914507008982	0.931817306276595	-6.44096675473728
628	ENSMUSG00000100417.2	Gm28578	lncRNA	2	-0.708225142106769	1.42062762321146	-3.10406078921537	0.0093158020228692	0.227237441076125	-2.43033963202046
6571	ENSMUSG00000038831.16	Ralgps1	protein_coding	2	-0.0642456972015504	6.24325049451384	-1.06500319540249	0.308240212841989	0.719585047986986	-5.93068776903569
2641	ENSMUSG00000062591.5	Tubb4a	protein_coding	2	0.104882889080873	9.56032829047488	1.90902979430094	0.080939653352464	0.469682870920267	-4.72984338432629
5651	ENSMUSG00000020255.8	D10Wsu102e	protein_coding	2	-0.11874083037438	5.79057621173367	-1.21952819902971	0.246524389723137	0.66874514153507	-5.7653550891847
14093	ENSMUSG00000027104.18	Atf2	protein_coding	2	0.0072631801685844	6.87004154011806	0.129562093186554	0.899101187991271	0.978778879477088	-6.48016231207079
9056	ENSMUSG00000085442.1	Gm3362	processed_pseudogene	2	-0.0722272522828697	2.42340577087487	-0.715611628964634	0.48818856418068	0.826817093060318	-5.68134975341269
1001	ENSMUSG00000060594.6	Layn	protein_coding	2	-0.274362715667272	1.49917446442434	-2.72734577162526	0.0186400071863425	0.285397827848661	-3.00506200895668
9682	ENSMUSG00000047473.14	Zfp30	protein_coding	2	0.0357805388619944	3.92387526021132	0.632776874370195	0.538981736142869	0.853937415442003	-6.09467010664302
3378	ENSMUSG00000023473.13	Celsr3	protein_coding	2	-0.171965203190863	6.46043594385636	-1.68911593975409	0.117493965830027	0.532738621568786	-5.14819259758719
8285	ENSMUSG00000030516.14	Tjp1	protein_coding	2	0.042512705921277	6.68348487067758	0.819715750406655	0.42866957574874	0.793745276729364	-6.14791806716629
3353	ENSMUSG00000110980.1	Gm47204	lncRNA	2	-0.119020406107032	3.33052394827988	-1.69410465311919	0.11652290443757	0.532534245193491	-4.83564350331662
6483	ENSMUSG00000037490.5	Slc2a12	protein_coding	2	0.213744187698428	2.30722109030182	1.07908996096887	0.302170266919859	0.715021345674181	-5.35290681573423
4659	ENSMUSG00000010175.13	Prox1	protein_coding	2	0.28447452240313	5.2285997589882	1.40272404608909	0.186528605941994	0.614008334666766	-5.5193150119148
3807	ENSMUSG00000032373.15	Car12	protein_coding	2	0.454700040908033	4.31602460923644	1.57643041990014	0.141415824551314	0.569785450654099	-5.18325545029934
7186	ENSMUSG00000061086.12	Myl4	protein_coding	2	0.232959897736936	2.66816765401517	0.967087803243049	0.35295687767523	0.753312731314556	-5.53620185980954
8305	ENSMUSG00000026761.12	Orc4	protein_coding	2	-0.0342133041681526	5.17621672584934	-0.816520003326168	0.43042315966287	0.795085786023046	-6.14064310783364
6402	ENSMUSG00000044033.16	Ccdc141	protein_coding	2	-0.0755043220848992	3.96503746842175	-1.09053286827361	0.297306122031339	0.712278028871474	-5.71654860068838
9868	ENSMUSG00000033152.13	Podxl2	protein_coding	2	0.0727733206859163	7.31932335679118	0.609732082644352	0.553631115672801	0.860659076286414	-6.28132257714487
7606	ENSMUSG00000018541.10	Cwc25	protein_coding	2	0.0361373234493862	3.99092690555396	0.909820935798217	0.381175399644267	0.768802047453743	-5.89569683455126
8227	ENSMUSG00000036854.14	Hspb6	protein_coding	2	0.188185971598164	2.82450500398739	0.825603504856939	0.425451153347985	0.792920814033956	-5.69397723166782
2192	ENSMUSG00000117864.1	AC122117.2	lncRNA	2	-0.359436722762331	1.43033830833482	-2.06135676057459	0.0620779520588839	0.434131102750962	-3.98530818980987
11842	ENSMUSG00000038893.12	Fam117a	protein_coding	2	0.0384749508544231	2.58979289817786	0.374208383911701	0.714905198978387	0.926079407641396	-5.90419502006496
14393	ENSMUSG00000028234.6	Rps20	protein_coding	2	-0.0078190835054104	6.49302719584897	-0.10015776825644	0.921905252955656	0.98268669557445	-6.49390994440922
14572	ENSMUSG00000026869.12	Psmd5	protein_coding	1	-0.004221866068787	5.77838722399591	-0.081423642825606	0.936473572852185	0.985828384886271	-6.50381142839921
14490	ENSMUSG00000063142.15	Kcnma1	protein_coding	2	0.0087710211659295	8.18048064037317	0.0906425790699635	0.92930124573496	0.983879414449639	-6.44166677268235
9659	ENSMUSG00000053297.14	AI854703	protein_coding	2	0.0443873764830543	4.84324321026089	0.635310975077769	0.537384328785896	0.853489632470383	-6.24320645999776
1933	ENSMUSG00000037362.8	Ccn3	protein_coding	2	-0.316734443984775	7.42382627346944	-2.16359100282974	0.051812475948129	0.411025720843997	-4.39301274925294
548	ENSMUSG00000026889.12	Rbm18	protein_coding	2	0.119902628205527	5.47475463998037	3.21969300705195	0.0075305468985881	0.210239238278487	-2.59003277922719
4138	ENSMUSG00000069184.4	Zfp72	protein_coding	2	0.122247651323294	2.6016688013325	1.50596343458568	0.158440638736059	0.587328997373123	-4.9293389687661
12802	ENSMUSG00000045414.7	Dipk2a	protein_coding	2	0.0306786456693606	5.22774587349895	0.265516138575065	0.795206313020826	0.952231823370181	-6.45018130719958
8827	ENSMUSG00000032288.9	Imp3	protein_coding	2	0.0342180815924414	4.27433431949777	0.74539050075093	0.470663092118447	0.817843694185836	-6.08405530049108
1603	ENSMUSG00000042842.11	Serpinb6b	protein_coding	2	0.359273567364085	0.594814704856699	2.33488570725603	0.0381230634721263	0.364664690057876	-3.54195940033792
6807	ENSMUSG00000097245.1	Gm5421	processed_pseudogene	1	0.0681017556683213	2.08380251829605	1.02847800636156	0.324402523641298	0.731050335508513	-5.34966333776749
5136	ENSMUSG00000030231.11	Plekha5	protein_coding	2	-0.125672084409135	5.65327041145375	-1.31464194479379	0.213676762980899	0.63808813094106	-5.65106945128352
